customer_id,customer_name,age_group,customer_type,loyalty_tier,home_estate,distance_to_store_km
C01811,Abdullah Akinyi,36-45,Occasional,Bronze,Kahawa Sukari,4.7
C01812,Njeri Kariuki,36-45,Occasional,Gold,Ndenderu,2.3
C01813,Njoroge Muthoni,18-25,Occasional,Bronze,Kihara,5.2
C01814,Were Maina,18-25,Occasional,Silver,Green Valley,2.6
C01815,Kipchoge Okoth,46-55,New,Bronze,Ndenderu,1.2
C01816,Kiplagat Kamau,56+,Regular,Bronze,Ruiru CBD,4.3
C01817,Hassan Simiyu,56+,New,Gold,Ruiru CBD,4.7
C01818,Maina Ochieng,56+,New,Bronze,Githurai 44,3.9
C01819,Omondi Wanjala,36-45,New,Bronze,Ndenderu,3.9
C01820,Kinyua Maina,46-55,Regular,Gold,Kahawa Wendani,4.9
C01821,Kinyua Wanjala,18-25,Regular,Gold,Kahawa Sukari,4.4
C01822,Nyambura Omondi,46-55,Premium,Platinum,Ruiru Sports Club,1.5
C01823,Maina Wairimu,26-35,Occasional,Gold,Kahawa Wendani,2.0
C01824,Were Mwangi,56+,Occasional,Bronze,Githurai 45,1.6
C01825,Achieng Okoth,46-55,Regular,Bronze,Mwiki,5.7
C01826,Wairimu Adhiambo,18-25,New,Gold,Kimbo,4.5
C01827,Abdullah Were,18-25,Regular,Gold,Githurai Kimbo,3.7
C01828,Kariuki Njeri,26-35,Regular,Silver,Kahawa Sukari,6.5
C01829,Ochieng Muthoni,26-35,Occasional,Platinum,Ruiru Town Center,2.9
C01830,Achieng Otieno,56+,Regular,Bronze,Mwiki,4.8
C01831,Kiplagat Kinyua,46-55,Occasional,Silver,Kahawa Sukari,1.1
C01832,Hassan Omondi,18-25,Regular,Gold,Ndenderu,6.1
C01833,Nyambura Kamau,46-55,Occasional,Bronze,Githurai 45,5.7
C01834,Kariuki Nyambura,56+,Occasional,Gold,Kimbo,6.5
C01835,Adhiambo Juma,26-35,Regular,Bronze,Kahawa Wendani,7.1
C01836,Kinyua Kamau,26-35,Occasional,Bronze,Kahawa Wendani,6.2
C01837,Abdullah Kiplagat,36-45,Occasional,Bronze,Ndenderu,6.8
C01838,Hassan Abdullah,36-45,Occasional,Silver,Kahawa Sukari,3.1
C01839,Omondi Adhiambo,26-35,Regular,Silver,Githurai 44,3.1
C01840,Kiplagat Adhiambo,18-25,Occasional,Bronze,Ruiru CBD,7.6
C01841,Kariuki Abdullah,18-25,New,Silver,Githurai 45,7.4
C01842,Adhiambo Omondi,46-55,Regular,Bronze,Green Valley,4.6
C01843,Adhiambo Abdullah,56+,New,Silver,Mwiki,3.2
C01844,Kariuki Chebet,36-45,Occasional,Bronze,Kahawa Sukari,7.0
C01845,Kamau Adhiambo,56+,Regular,Platinum,Ruiru Sports Club,2.9
C01846,Omondi Omondi,56+,New,Silver,Githurai Kimbo,1.7
C01847,Mutiso Mutiso,36-45,Premium,Gold,Green Valley,5.3
C01848,Mumbi Kamau,18-25,Occasional,Gold,Githurai Kimbo,0.8
C01849,Kipchoge Njoroge,26-35,Regular,Silver,Kihara,3.3
C01850,Abdullah Omondi,26-35,Regular,Bronze,Kahawa Wendani,6.6
C01851,Maina Juma,26-35,Regular,Gold,Githurai Kimbo,2.7
C01852,Maina Kinyua,26-35,Regular,Bronze,Kimbo,7.5
C01853,Ochieng Akinyi,46-55,New,Bronze,Githurai 45,7.7
C01854,Hassan Wanjala,46-55,New,Bronze,Kihara,6.6
C01855,Wanjala Wairimu,26-35,Regular,Bronze,Githurai 44,7.9
C01856,Maina Muthoni,46-55,Occasional,Silver,Kahawa Sukari,4.5
C01857,Kariuki Simiyu,36-45,Regular,Silver,Ruiru Sports Club,4.8
C01858,Adhiambo Were,46-55,Regular,Gold,Ruiru CBD,6.8
C01859,Wairimu Muthoni,36-45,New,Bronze,Ndenderu,4.2
C01860,Okoth Kariuki,46-55,Regular,Bronze,Kahawa Wendani,3.6
C01861,Njoroge Muthoni,46-55,Occasional,Silver,Ruiru CBD,5.1
C01862,Achieng Kamau,46-55,New,Silver,Githurai Kimbo,5.4
C01863,Chebet Ochieng,26-35,Occasional,Gold,Ruiru Sports Club,6.1
C01864,Kamau Otieno,36-45,Regular,Silver,Green Valley,5.5
C01865,Mwangi Wairimu,26-35,Occasional,Bronze,Kihara,6.1
C01866,Mwangi Muthoni,46-55,Regular,Bronze,Kahawa Wendani,5.6
C01867,Were Juma,18-25,Regular,Gold,Kahawa Wendani,4.1
C01868,Wanjala Okoth,46-55,Regular,Gold,Githurai 45,1.5
C01869,Muthoni Akinyi,36-45,Regular,Silver,Mwiki,6.4
C01870,Njeri Kariuki,46-55,New,Bronze,Kimbo,0.7
C01871,Were Simiyu,36-45,Regular,Bronze,Kimbo,7.9
C01872,Achieng Kipchoge,18-25,Occasional,Silver,Githurai Kimbo,6.7
C01873,Wanjala Mumbi,18-25,Occasional,Silver,Kahawa Wendani,5.5
C01874,Achieng Kipchoge,36-45,Regular,Silver,Ruiru Sports Club,7.7
C01875,Kinyua Njeri,46-55,Regular,Silver,Mwiki,5.1
C01876,Kipchoge Adhiambo,36-45,Occasional,Bronze,Kahawa Wendani,0.9
C01877,Kipchoge Otieno,36-45,Occasional,Silver,Kahawa Sukari,4.7
C01878,Kiplagat Okoth,46-55,Occasional,Silver,Ruiru CBD,2.6
C01879,Maina Wanjala,56+,Occasional,Silver,Kimbo,3.3
C01880,Kiplagat Achieng,46-55,Regular,Platinum,Green Valley,3.9
C01881,Abdullah Were,36-45,New,Silver,Ndenderu,6.3
C01882,Ochieng Adhiambo,18-25,Regular,Gold,Ruiru Sports Club,4.3
C01883,Akinyi Kariuki,46-55,Regular,Bronze,Ruiru Town Center,4.1
C01884,Kinyua Achieng,56+,Occasional,Gold,Ruiru Sports Club,2.8
C01885,Ochieng Wambui,56+,Regular,Gold,Green Valley,4.5
C01886,Wairimu Kariuki,26-35,Regular,Bronze,Kahawa Wendani,2.4
C01887,Nyambura Abdullah,18-25,Regular,Gold,Githurai Kimbo,2.5
C01888,Otieno Achieng,26-35,Occasional,Bronze,Kahawa Sukari,6.2
C01889,Okoth Mwangi,26-35,Regular,Bronze,Githurai 45,3.1
C01890,Kinyua Akinyi,56+,Occasional,Gold,Kahawa Wendani,0.9
C01891,Muthoni Nyambura,56+,Occasional,Gold,Kahawa Sukari,3.1
C01892,Hassan Wambui,46-55,Occasional,Bronze,Githurai 44,5.3
C01893,Wairimu Wambui,56+,Occasional,Silver,Githurai 44,6.6
C01894,Hassan Muthoni,46-55,Regular,Bronze,Githurai Kimbo,7.7
C01895,Maina Wairimu,36-45,Regular,Silver,Githurai 45,6.1
C01896,Maina Kariuki,46-55,Premium,Gold,Ruiru Sports Club,3.7
C01897,Wanjiku Mumbi,36-45,Regular,Bronze,Ndenderu,2.7
C01898,Mwangi Adhiambo,18-25,Regular,Bronze,Mwiki,1.5
C01899,Akinyi Kipchoge,26-35,New,Bronze,Githurai 44,5.2
C01900,Adhiambo Wambui,56+,New,Silver,Ruiru CBD,4.3
C01901,Akinyi Simiyu,46-55,Regular,Gold,Githurai 45,5.6
C01902,Mutiso Akinyi,56+,New,Bronze,Ruiru CBD,2.3
C01903,Juma Nyambura,46-55,Occasional,Gold,Kimbo,2.9
C01904,Ochieng Mumbi,18-25,Occasional,Bronze,Kahawa Sukari,2.7
C01905,Adhiambo Wanjiku,46-55,Occasional,Gold,Kahawa Sukari,6.5
C01906,Kipchoge Nyambura,26-35,New,Silver,Mwiki,1.8
C01907,Ochieng Kamau,36-45,Occasional,Gold,Green Valley,5.1
C01908,Okoth Wanjala,56+,Occasional,Bronze,Ruiru CBD,0.9
C01909,Wairimu Maina,18-25,Occasional,Silver,Ruiru Town Center,4.6
C01910,Achieng Kamau,26-35,Occasional,Bronze,Green Valley,1.0
C01911,Muthoni Kamau,56+,Regular,Silver,Green Valley,1.8
C01912,Wanjiku Achieng,56+,New,Silver,Kahawa Wendani,1.3
C01913,Wairimu Wambui,56+,Occasional,Gold,Ruiru CBD,3.1
C01914,Kamau Wambui,56+,Regular,Bronze,Kahawa Sukari,3.1
C01915,Chebet Wambui,36-45,Regular,Bronze,Kahawa Sukari,6.7
C01916,Nyambura Kiplagat,56+,New,Gold,Kahawa Wendani,2.2
C01917,Abdullah Akinyi,56+,Regular,Bronze,Kihara,1.1
C01918,Kariuki Simiyu,46-55,Occasional,Bronze,Kimbo,5.0
C01919,Were Wairimu,26-35,New,Bronze,Kahawa Wendani,5.7
C01920,Juma Wairimu,46-55,Occasional,Bronze,Githurai Kimbo,2.7
C01921,Were Abdullah,56+,Regular,Gold,Green Valley,5.0
C01922,Kiplagat Chebet,56+,Regular,Gold,Ruiru Sports Club,6.3
C01923,Kiplagat Njoroge,36-45,Regular,Bronze,Mwiki,3.1
C01924,Ochieng Wanjala,36-45,Occasional,Silver,Kahawa Sukari,4.4
C01925,Achieng Chebet,18-25,Regular,Bronze,Githurai Kimbo,1.6
C01926,Simiyu Akinyi,18-25,New,Bronze,Ndenderu,0.7
C01927,Were Njeri,18-25,Regular,Silver,Kahawa Wendani,7.9
C01928,Okoth Abdullah,26-35,Regular,Silver,Kimbo,2.7
C01929,Wanjiku Chebet,46-55,Regular,Bronze,Githurai Kimbo,2.6
C01930,Kiplagat Mwangi,36-45,Regular,Gold,Kimbo,7.8
C01931,Nyambura Ochieng,18-25,Occasional,Silver,Ndenderu,6.0
C01932,Mumbi Otieno,18-25,Occasional,Silver,Githurai Kimbo,4.9
C01933,Kinyua Kinyua,36-45,Regular,Bronze,Kahawa Wendani,5.7
C01934,Akinyi Kipchoge,36-45,Occasional,Bronze,Kihara,5.8
C01935,Kamau Kinyua,56+,Regular,Gold,Ruiru CBD,6.2
C01936,Muthoni Ochieng,56+,Occasional,Bronze,Githurai 45,1.0
C01937,Ochieng Njoroge,36-45,Regular,Silver,Green Valley,3.6
C01938,Adhiambo Kipchoge,18-25,Premium,Bronze,Ruiru Sports Club,2.7
C01939,Kiplagat Kariuki,46-55,Regular,Silver,Ruiru CBD,1.0
C01940,Kipchoge Kamau,36-45,Occasional,Bronze,Kahawa Sukari,3.6
C01941,Ochieng Akinyi,46-55,Regular,Bronze,Ndenderu,5.1
C01942,Omondi Juma,46-55,Premium,Silver,Ruiru Town Center,1.8
C01943,Wanjala Hassan,56+,Occasional,Bronze,Kahawa Sukari,2.8
C01944,Juma Omondi,18-25,Occasional,Gold,Githurai 44,5.3
C01945,Adhiambo Mutiso,56+,New,Bronze,Githurai Kimbo,4.8
C01946,Wairimu Wairimu,56+,Regular,Bronze,Githurai 45,7.0
C01947,Ochieng Adhiambo,26-35,Regular,Bronze,Ndenderu,6.4
C01948,Wanjiku Wambui,36-45,Regular,Bronze,Ndenderu,7.7
C01949,Kipchoge Otieno,26-35,Occasional,Silver,Ndenderu,5.0
C01950,Wanjala Wambui,36-45,Occasional,Silver,Githurai 44,5.7
C01951,Kinyua Achieng,56+,Regular,Bronze,Ruiru CBD,7.0
C01952,Maina Otieno,18-25,New,Bronze,Ndenderu,6.8
C01953,Maina Wanjiku,46-55,Regular,Gold,Mwiki,5.9
C01954,Wambui Njoroge,46-55,Regular,Gold,Kihara,4.3
C01955,Mutiso Mwangi,18-25,Regular,Bronze,Ndenderu,2.5
C01956,Abdullah Omondi,46-55,Regular,Gold,Kimbo,7.1
C01957,Wanjala Adhiambo,18-25,New,Bronze,Kimbo,6.3
C01958,Njeri Wanjala,46-55,Regular,Bronze,Ndenderu,6.8
C01959,Kiplagat Maina,26-35,Occasional,Gold,Githurai Kimbo,1.6
C01960,Kiplagat Abdullah,26-35,Regular,Bronze,Githurai Kimbo,2.9
C01961,Njoroge Wairimu,36-45,New,Bronze,Mwiki,3.7
C01962,Njoroge Achieng,56+,New,Gold,Kahawa Sukari,6.8
C01963,Njeri Achieng,18-25,Regular,Bronze,Githurai 44,7.2
C01964,Kariuki Wairimu,36-45,New,Silver,Githurai 45,2.6
C01965,Mutiso Kiplagat,26-35,Occasional,Bronze,Githurai 45,5.6
C01966,Hassan Omondi,26-35,New,Bronze,Kihara,1.1
C01967,Mumbi Maina,56+,Regular,Silver,Ruiru Sports Club,3.6
C01968,Were Kiplagat,36-45,Occasional,Bronze,Kimbo,4.2
C01969,Chebet Wambui,36-45,Occasional,Silver,Ruiru Town Center,6.2
C01970,Maina Mwangi,36-45,Regular,Bronze,Githurai Kimbo,7.2
C01971,Kariuki Abdullah,46-55,Occasional,Bronze,Githurai 45,3.0
C01972,Mwangi Mutiso,36-45,Regular,Gold,Green Valley,4.5
C01973,Simiyu Abdullah,56+,Occasional,Gold,Kahawa Wendani,5.4
C01974,Chebet Wairimu,26-35,Premium,Gold,Ruiru Town Center,3.0
C01975,Kamau Were,36-45,New,Gold,Githurai Kimbo,7.9
C01976,Chebet Mumbi,26-35,Regular,Silver,Ruiru Town Center,7.1
C01977,Wambui Wanjala,36-45,Occasional,Gold,Kimbo,2.7
C01978,Wanjiku Juma,18-25,New,Gold,Kihara,4.3
C01979,Kipchoge Chebet,26-35,Regular,Silver,Kahawa Wendani,2.2
C01980,Wairimu Kiplagat,36-45,Regular,Platinum,Ruiru Town Center,4.4
C01981,Mwangi Wanjala,26-35,Regular,Bronze,Ndenderu,5.6
C01982,Kamau Wanjala,46-55,Regular,Bronze,Githurai 44,1.1
C01983,Mumbi Were,56+,Occasional,Gold,Githurai Kimbo,7.0
C01984,Simiyu Were,56+,Regular,Silver,Githurai 44,5.0
C01985,Omondi Kiplagat,56+,Regular,Bronze,Githurai 45,7.9
C01986,Mutiso Okoth,46-55,Occasional,Silver,Kimbo,0.7
C01987,Hassan Kiplagat,56+,New,Silver,Githurai Kimbo,6.7
C01988,Simiyu Ochieng,46-55,Occasional,Silver,Ruiru CBD,6.4
C01989,Hassan Adhiambo,56+,Regular,Silver,Ruiru Sports Club,1.5
C01990,Kiplagat Nyambura,36-45,Regular,Gold,Kahawa Wendani,3.0
C01991,Kariuki Mumbi,26-35,Regular,Gold,Ndenderu,7.1
C01992,Adhiambo Kamau,46-55,Premium,Platinum,Green Valley,4.4
C01993,Mumbi Kariuki,26-35,Regular,Platinum,Ruiru Town Center,3.5
C01994,Hassan Nyambura,56+,Premium,Gold,Ruiru Sports Club,7.3
C01995,Kamau Njoroge,18-25,New,Silver,Githurai Kimbo,1.2
C01996,Wanjiku Nyambura,18-25,Regular,Silver,Green Valley,4.0
C01997,Akinyi Juma,56+,New,Gold,Kahawa Wendani,5.4
C01998,Mwangi Mumbi,18-25,Occasional,Silver,Ndenderu,5.1
C01999,Njoroge Akinyi,18-25,New,Bronze,Ndenderu,2.5
C02000,Kinyua Hassan,46-55,Occasional,Bronze,Mwiki,4.7
C02001,Kipchoge Kamau,18-25,Regular,Bronze,Ruiru CBD,5.8
C02002,Hassan Otieno,56+,Regular,Silver,Green Valley,4.9
C02003,Otieno Otieno,36-45,Regular,Gold,Githurai 44,5.6
C02004,Maina Wanjiku,56+,Regular,Platinum,Ruiru Town Center,2.4
C02005,Otieno Maina,56+,Regular,Gold,Kihara,6.7
C02006,Kiplagat Were,46-55,New,Bronze,Kahawa Sukari,3.9
C02007,Wairimu Mutiso,56+,Regular,Bronze,Kihara,7.9
C02008,Wairimu Kipchoge,56+,Regular,Gold,Ruiru Town Center,0.7
C02009,Akinyi Achieng,26-35,Regular,Bronze,Githurai 44,3.4
C02010,Hassan Njeri,26-35,Regular,Bronze,Ruiru Sports Club,1.9
C02011,Wanjala Mutiso,26-35,Occasional,Silver,Githurai 45,4.7
C02012,Wanjala Nyambura,18-25,Regular,Silver,Kahawa Wendani,2.3
C02013,Simiyu Njeri,18-25,Occasional,Silver,Kimbo,6.0
C02014,Wambui Maina,56+,Occasional,Bronze,Githurai Kimbo,7.1
C02015,Adhiambo Adhiambo,46-55,Regular,Silver,Kimbo,2.1
C02016,Maina Mumbi,18-25,New,Silver,Kahawa Sukari,1.7
C02017,Akinyi Wanjala,36-45,Occasional,Bronze,Ndenderu,7.1
C02018,Wambui Okoth,56+,Premium,Gold,Green Valley,3.2
C02019,Njeri Achieng,56+,Regular,Gold,Ruiru Sports Club,3.8
C02020,Njeri Wanjiku,26-35,Occasional,Gold,Kahawa Wendani,2.2
C02021,Maina Were,36-45,Occasional,Silver,Green Valley,3.7
C02022,Omondi Abdullah,18-25,Occasional,Bronze,Githurai Kimbo,2.2
C02023,Kiplagat Nyambura,36-45,Regular,Silver,Kimbo,5.5
C02024,Achieng Kinyua,46-55,New,Bronze,Githurai 44,4.2
C02025,Omondi Abdullah,18-25,Occasional,Silver,Kihara,6.4
C02026,Adhiambo Juma,18-25,Occasional,Gold,Mwiki,2.8
C02027,Achieng Nyambura,46-55,Regular,Bronze,Githurai Kimbo,4.3
C02028,Mumbi Hassan,56+,Regular,Silver,Githurai Kimbo,2.4
C02029,Kamau Njoroge,46-55,Occasional,Bronze,Kihara,7.5
C02030,Wanjala Chebet,46-55,New,Bronze,Githurai Kimbo,4.4
C02031,Mutiso Achieng,46-55,Regular,Bronze,Kahawa Sukari,1.8
C02032,Muthoni Maina,18-25,New,Bronze,Githurai Kimbo,2.5
C02033,Achieng Muthoni,46-55,Regular,Silver,Kimbo,1.1
C02034,Kinyua Hassan,56+,New,Bronze,Kihara,0.7
C02035,Adhiambo Njeri,56+,Regular,Bronze,Kimbo,4.4
C02036,Simiyu Otieno,26-35,New,Bronze,Kihara,3.0
C02037,Mwangi Juma,56+,Occasional,Silver,Ndenderu,7.7
C02038,Nyambura Kipchoge,56+,Occasional,Silver,Ruiru Town Center,1.8
C02039,Wanjala Chebet,18-25,Regular,Silver,Ruiru CBD,6.5
C02040,Omondi Chebet,26-35,Regular,Bronze,Ruiru Town Center,2.9
C02041,Simiyu Nyambura,46-55,New,Bronze,Mwiki,2.2
C02042,Mumbi Mwangi,26-35,Regular,Gold,Ndenderu,7.8
C02043,Njeri Kariuki,26-35,Regular,Platinum,Ruiru Town Center,6.5
C02044,Otieno Kariuki,26-35,Occasional,Bronze,Kahawa Wendani,5.2
C02045,Chebet Wairimu,46-55,Occasional,Bronze,Kahawa Wendani,5.7
C02046,Hassan Wairimu,26-35,Occasional,Bronze,Kahawa Wendani,7.9
C02047,Kariuki Wanjiku,18-25,Regular,Bronze,Ruiru CBD,4.9
C02048,Okoth Kipchoge,26-35,Regular,Bronze,Githurai Kimbo,1.3
C02049,Adhiambo Hassan,46-55,Occasional,Bronze,Kahawa Sukari,1.0
C02050,Akinyi Wambui,18-25,New,Silver,Githurai 44,5.5
C02051,Hassan Omondi,56+,Occasional,Silver,Githurai 45,5.4
C02052,Adhiambo Were,26-35,Occasional,Bronze,Githurai Kimbo,6.1
C02053,Kinyua Akinyi,36-45,Regular,Gold,Kahawa Wendani,1.3
C02054,Achieng Ochieng,36-45,Regular,Gold,Kahawa Sukari,7.6
C02055,Mumbi Mwangi,56+,Occasional,Silver,Kahawa Sukari,4.6
C02056,Abdullah Omondi,36-45,Occasional,Silver,Githurai Kimbo,5.4
C02057,Wairimu Muthoni,36-45,Occasional,Gold,Kimbo,0.8
C02058,Were Mumbi,46-55,Regular,Platinum,Green Valley,7.7
C02059,Wambui Akinyi,46-55,Regular,Platinum,Ruiru Town Center,4.7
C02060,Akinyi Okoth,18-25,Occasional,Silver,Githurai Kimbo,4.7
C02061,Kamau Ochieng,56+,Occasional,Silver,Ndenderu,7.6
C02062,Abdullah Wanjiku,46-55,Regular,Silver,Githurai 45,7.5
C02063,Juma Abdullah,18-25,Regular,Bronze,Githurai 44,2.2
C02064,Muthoni Okoth,56+,Occasional,Gold,Kahawa Wendani,7.5
C02065,Mutiso Wairimu,26-35,Occasional,Bronze,Githurai 44,6.0
C02066,Kinyua Mumbi,26-35,Regular,Bronze,Githurai Kimbo,0.6
C02067,Wairimu Kiplagat,46-55,Occasional,Bronze,Kihara,2.3
C02068,Nyambura Nyambura,18-25,Occasional,Bronze,Githurai 44,3.6
C02069,Omondi Njeri,56+,Regular,Silver,Ruiru CBD,4.9
C02070,Kamau Mutiso,36-45,New,Bronze,Githurai Kimbo,5.8
C02071,Omondi Wanjala,36-45,Regular,Platinum,Ruiru Town Center,2.1
C02072,Chebet Kiplagat,56+,Occasional,Gold,Githurai 45,6.8
C02073,Juma Kamau,56+,Occasional,Gold,Githurai 44,6.8
C02074,Muthoni Njeri,46-55,Regular,Bronze,Kahawa Wendani,5.3
C02075,Omondi Adhiambo,36-45,New,Silver,Ndenderu,7.4
C02076,Kipchoge Akinyi,18-25,New,Bronze,Mwiki,6.6
C02077,Adhiambo Wanjiku,36-45,Premium,Gold,Green Valley,2.2
C02078,Akinyi Wairimu,26-35,Occasional,Bronze,Kihara,6.5
C02079,Nyambura Kamau,36-45,New,Bronze,Kimbo,7.6
C02080,Kariuki Wanjiku,46-55,Regular,Gold,Ruiru CBD,1.5
C02081,Hassan Mutiso,26-35,Regular,Silver,Mwiki,7.8
C02082,Were Mumbi,36-45,Regular,Silver,Ndenderu,0.7
C02083,Njoroge Hassan,46-55,Regular,Gold,Ruiru Town Center,4.4
C02084,Muthoni Mwangi,46-55,Regular,Bronze,Kahawa Wendani,6.3
C02085,Simiyu Wanjiku,46-55,Regular,Bronze,Githurai 45,6.4
C02086,Kiplagat Ochieng,56+,Regular,Silver,Kahawa Sukari,6.0
C02087,Juma Nyambura,46-55,Regular,Bronze,Ruiru CBD,4.5
C02088,Abdullah Chebet,26-35,Occasional,Silver,Ruiru Town Center,5.4
C02089,Juma Kipchoge,18-25,Regular,Bronze,Mwiki,5.7
C02090,Kiplagat Kamau,46-55,Occasional,Gold,Kahawa Sukari,4.2
C02091,Kipchoge Kariuki,18-25,Regular,Gold,Green Valley,5.0
C02092,Kariuki Chebet,56+,Occasional,Bronze,Githurai Kimbo,6.8
C02093,Mutiso Muthoni,56+,Occasional,Silver,Githurai 45,2.8
C02094,Mutiso Akinyi,26-35,Occasional,Bronze,Githurai 44,4.4
C02095,Ochieng Muthoni,36-45,New,Silver,Mwiki,0.6
C02096,Mutiso Simiyu,56+,Occasional,Silver,Kimbo,5.7
C02097,Kamau Hassan,18-25,Occasional,Gold,Green Valley,2.0
C02098,Maina Muthoni,46-55,Regular,Bronze,Green Valley,4.1
C02099,Muthoni Kipchoge,56+,Occasional,Platinum,Ruiru Town Center,2.1
C02100,Achieng Maina,26-35,Regular,Bronze,Githurai 45,0.7
C02101,Kamau Hassan,26-35,New,Silver,Githurai Kimbo,4.1
C02102,Maina Wanjiku,18-25,Regular,Gold,Mwiki,3.7
C02103,Maina Maina,46-55,New,Bronze,Mwiki,3.7
C02104,Kamau Njoroge,36-45,Regular,Bronze,Githurai 45,2.1
C02105,Kiplagat Nyambura,18-25,Occasional,Bronze,Ruiru Town Center,7.6
C02106,Juma Nyambura,46-55,Regular,Silver,Mwiki,0.5
C02107,Akinyi Were,36-45,Regular,Bronze,Green Valley,7.2
C02108,Hassan Simiyu,18-25,Regular,Bronze,Mwiki,6.0
C02109,Mutiso Wambui,18-25,Premium,Gold,Ruiru Town Center,1.8
C02110,Mumbi Kiplagat,36-45,Regular,Silver,Githurai Kimbo,4.0
C02111,Mumbi Mutiso,18-25,Occasional,Gold,Kahawa Wendani,7.9
C02112,Mwangi Mumbi,36-45,Premium,Gold,Green Valley,5.3
C02113,Kinyua Mumbi,56+,New,Silver,Kimbo,1.5
C02114,Hassan Muthoni,46-55,Regular,Bronze,Githurai 45,3.9
C02115,Abdullah Kipchoge,36-45,Regular,Bronze,Mwiki,4.0
C02116,Kiplagat Njoroge,26-35,Regular,Bronze,Kahawa Sukari,6.5
C02117,Kamau Adhiambo,46-55,New,Gold,Ndenderu,7.4
C02118,Adhiambo Mumbi,26-35,New,Bronze,Kimbo,1.1
C02119,Simiyu Akinyi,56+,Regular,Bronze,Githurai Kimbo,2.9
C02120,Maina Kipchoge,26-35,Regular,Gold,Ruiru Town Center,2.7
C02121,Kiplagat Nyambura,36-45,Occasional,Gold,Ruiru CBD,8.0
C02122,Akinyi Adhiambo,56+,Premium,Gold,Ruiru Sports Club,4.7
C02123,Kipchoge Kariuki,46-55,New,Bronze,Mwiki,7.1
C02124,Wanjala Achieng,46-55,New,Bronze,Kahawa Sukari,3.7
C02125,Simiyu Mwangi,46-55,Regular,Bronze,Kahawa Sukari,5.9
C02126,Kinyua Wanjiku,46-55,Regular,Gold,Mwiki,2.6
C02127,Mwangi Njoroge,46-55,Regular,Silver,Ruiru Town Center,7.3
C02128,Abdullah Kariuki,36-45,Regular,Bronze,Kimbo,3.9
C02129,Wanjala Juma,56+,Occasional,Silver,Mwiki,6.5
C02130,Maina Wambui,56+,Regular,Gold,Ndenderu,2.4
C02131,Abdullah Wanjala,26-35,Occasional,Bronze,Kihara,5.7
C02132,Kipchoge Nyambura,36-45,Occasional,Bronze,Githurai 45,3.5
C02133,Njeri Were,36-45,Regular,Bronze,Githurai 44,0.7
C02134,Kinyua Maina,46-55,New,Bronze,Kahawa Wendani,3.6
C02135,Mutiso Maina,46-55,Occasional,Platinum,Ruiru Sports Club,4.6
C02136,Kinyua Wambui,36-45,Occasional,Gold,Githurai Kimbo,1.6
C02137,Ochieng Okoth,18-25,Premium,Silver,Ruiru Town Center,1.9
C02138,Mutiso Abdullah,26-35,Regular,Bronze,Githurai Kimbo,4.0
C02139,Nyambura Omondi,18-25,New,Bronze,Githurai 44,3.1
C02140,Were Chebet,18-25,Regular,Silver,Kahawa Sukari,3.8
C02141,Omondi Chebet,36-45,New,Bronze,Mwiki,4.0
C02142,Nyambura Kinyua,18-25,Regular,Bronze,Ruiru Sports Club,1.6
C02143,Omondi Kariuki,18-25,Occasional,Gold,Mwiki,1.9
C02144,Kamau Kinyua,46-55,New,Silver,Kimbo,6.9
C02145,Nyambura Wanjala,36-45,Occasional,Bronze,Ruiru CBD,1.7
C02146,Njeri Abdullah,26-35,Occasional,Bronze,Githurai 44,5.5
C02147,Achieng Omondi,56+,Occasional,Bronze,Kahawa Sukari,3.6
C02148,Adhiambo Kiplagat,18-25,Regular,Silver,Ruiru CBD,7.8
C02149,Kinyua Mwangi,18-25,Occasional,Bronze,Kimbo,1.0
C02150,Nyambura Achieng,46-55,Occasional,Silver,Githurai 44,6.7
C02151,Muthoni Mumbi,46-55,Regular,Bronze,Githurai 44,4.2
C02152,Mumbi Okoth,18-25,Regular,Silver,Githurai Kimbo,0.5
C02153,Kamau Wanjala,26-35,Regular,Gold,Githurai 44,2.5
C02154,Okoth Njeri,18-25,Occasional,Gold,Kahawa Wendani,3.6
C02155,Omondi Chebet,26-35,Occasional,Bronze,Kihara,2.9
C02156,Muthoni Wanjala,56+,New,Silver,Githurai 45,3.2
C02157,Hassan Wanjiku,26-35,Premium,Platinum,Ruiru Sports Club,7.4
C02158,Akinyi Okoth,36-45,Occasional,Bronze,Githurai 44,3.2
C02159,Kiplagat Omondi,18-25,Regular,Silver,Githurai Kimbo,3.6
C02160,Were Were,56+,Regular,Bronze,Kimbo,6.2
C02161,Achieng Mwangi,36-45,Premium,Bronze,Ruiru Town Center,6.5
C02162,Muthoni Were,36-45,Occasional,Bronze,Githurai 45,1.1
C02163,Adhiambo Achieng,26-35,Premium,Silver,Green Valley,5.8
C02164,Mwangi Wanjiku,56+,Regular,Gold,Ruiru Town Center,4.1
C02165,Chebet Were,26-35,New,Gold,Ndenderu,1.5
C02166,Nyambura Akinyi,18-25,Regular,Bronze,Kahawa Sukari,2.5
C02167,Chebet Akinyi,36-45,Occasional,Bronze,Kahawa Wendani,0.8
C02168,Wairimu Wanjiku,36-45,Occasional,Bronze,Kahawa Sukari,3.2
C02169,Omondi Akinyi,56+,Regular,Gold,Kahawa Wendani,2.4
C02170,Muthoni Mutiso,46-55,Regular,Platinum,Ruiru Town Center,3.4
C02171,Mutiso Kariuki,36-45,Regular,Silver,Kihara,4.9
